"","GDC_Aliquot","Chromosome","Start","End","Num_Probes","Segment_Mean"
"584","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",66358699,66445921,79,1.0526
"585","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",66448827,66512217,43,0.882
"586","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",66512709,67072114,268,0.4847
"587","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",67077648,67368359,143,0.1138
"588","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",67369229,67384702,8,0.5235
"589","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",67387456,73580113,2766,-0.5051
"590","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",73584061,73584391,2,-2.5674
"591","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",73584489,81632227,3694,-0.5027
"592","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",81633574,84437082,1396,-0.4241
"593","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",84437709,129185807,24591,-0.5067
"594","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",129186633,129192989,12,-4.3406
"595","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",129194201,138489575,4978,-0.5293
"596","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",138489734,138490686,5,-3.8313
"597","db9a3940-19be-4c9e-bc2f-1daf319b024d","X",138490846,155952689,10653,-0.5402
"598","db9a3940-19be-4c9e-bc2f-1daf319b024d","Y",2782397,56872112,6640,-2.9389
