"","Chromosome","Start","End","Feature","205125590013_R05C01","205128000013_R03C01","205128000076_R04C01","205240110044_R02C01","205240110063_R03C01"
"chr11-0412","chr11",55725001,55875000,"chr11-0412",-0.447,-0.26,-0.64,-0.541,-0.483
"chr11-0413","chr11",55875001,56025000,"chr11-0413",-0.196,-0.15,-0.318,-0.343,-0.158
"chr11-0414","chr11",56025001,56100000,"chr11-0414",-0.169,-0.07,-0.298,-0.229,-0.098
"chr11-0415","chr11",56100001,56250000,"chr11-0415",-0.234,-0.178,-0.568,-0.496,-0.494
"chr11-0416","chr11",56250001,56325000,"chr11-0416",-0.175,-0.049,-0.253,-0.219,-0.091
"chr11-0417","chr11",56325001,56400000,"chr11-0417",-0.05,0.117,-0.001,-0.253,-0.108
"chr11-0418","chr11",56400001,56475000,"chr11-0418",-0.249,-0.112,-0.332,-0.256,-0.217
"chr11-0419","chr11",56475001,56700000,"chr11-0419",-0.125,0.016,-0.243,-0.021,-0.023
"chr11-0420","chr11",56700001,56925000,"chr11-0420",-0.293,-0.167,-0.29,-0.174,-0.277
"chr11-0421","chr11",56925001,57000000,"chr11-0421",-0.045,-0.051,-0.084,-0.056,-0.158
"chr11-0422","chr11",57000001,57075000,"chr11-0422",-0.023,-0.047,-0.005,0.065,0.07
"chr11-0423","chr11",57075001,57150000,"chr11-0423",0.043,-0.034,0.071,0.04,0.004
"chr11-0424","chr11",57150001,57225000,"chr11-0424",0.012,0.047,0.011,0.054,0.109
"chr11-0425","chr11",57225001,57300000,"chr11-0425",0.023,-0.001,0.07,0.037,-0.016
"chr11-0426","chr11",57300001,57375000,"chr11-0426",0.058,0.013,0.102,0.089,0.167
"chr11-0427","chr11",57375001,57450000,"chr11-0427",0.042,-0.008,0.098,0.059,0.081
"chr11-0428","chr11",57450001,57525000,"chr11-0428",0.009,-0.011,-0.003,-0.097,-0.058
"chr11-0429","chr11",57525001,57600000,"chr11-0429",0.042,0.042,0.056,0.127,0.211
"chr11-0430","chr11",57600001,57825000,"chr11-0430",-0.057,-0.054,-0.082,-0.056,0.03
"chr11-0431","chr11",57825001,57975000,"chr11-0431",-0.166,-0.101,-0.241,-0.121,-0.071
"chr11-0432","chr11",57975001,58050000,"chr11-0432",-0.059,-0.061,-0.108,-0.175,-0.031
"chr11-0433","chr11",58050001,58200000,"chr11-0433",-0.276,-0.135,-0.442,-0.379,-0.336
"chr11-0434","chr11",58200001,58275000,"chr11-0434",-0.181,-0.08,-0.352,-0.276,-0.234
"chr11-0435","chr11",58275001,58350000,"chr11-0435",-0.016,0.002,-0.004,0.074,0.067
"chr11-0436","chr11",58350001,58425000,"chr11-0436",-0.129,-0.031,-0.183,-0.117,-0.03
"chr11-0437","chr11",58425001,58575000,"chr11-0437",-0.151,-0.02,-0.247,-0.137,-0.169
"chr11-0438","chr11",58575001,58650000,"chr11-0438",0.042,-0.018,-0.093,-0.037,-0.018
"chr11-0439","chr11",58650001,58800000,"chr11-0439",-0.111,-0.158,-0.214,-0.202,-0.254
"chr11-0440","chr11",58800001,58875000,"chr11-0440",-0.125,-0.132,-0.135,-0.183,-0.198
"chr11-0441","chr11",58875001,58950000,"chr11-0441",-0.028,-0.083,0.019,-0.064,-0.07
"chr11-0442","chr11",58950001,59025000,"chr11-0442",-0.123,-0.035,-0.184,-0.055,-0.089
"chr11-0443","chr11",59025001,59175000,"chr11-0443",-0.11,-0.098,-0.109,-0.024,-0.125
"chr11-0444","chr11",59175001,59250000,"chr11-0444",-0.085,-0.059,-0.051,-0.074,0.115
"chr11-0445","chr11",59250001,59325000,"chr11-0445",0.025,0.02,0.017,0.044,0.172
"chr11-0446","chr11",59325001,59400000,"chr11-0446",0.001,-0.025,0.01,0.056,0.077
"chr11-0447","chr11",59400001,59475000,"chr11-0447",-0.029,-0.04,0.049,0.001,-0.042
"chr11-0448","chr11",59475001,59550000,"chr11-0448",-0.076,-0.018,-0.01,0.047,0.01
"chr11-0449","chr11",59550001,59625000,"chr11-0449",0.009,0.055,0.009,0.044,0.115
"chr11-0450","chr11",59625001,59775000,"chr11-0450",-0.1,-0.03,-0.137,-0.008,0.027
"chr11-0451","chr11",59775001,59850000,"chr11-0451",-0.047,0.008,-0.11,-0.09,0.049
"chr11-0452","chr11",59850001,60000000,"chr11-0452",-0.094,0.033,-0.187,-0.122,-0.146
"chr11-0453","chr11",60000001,60075000,"chr11-0453",-0.236,-0.182,-0.359,-0.418,-0.347
"chr11-0454","chr11",60075001,60150000,"chr11-0454",-0.114,-0.043,-0.161,-0.226,-0.037
"chr11-0455","chr11",60150001,60225000,"chr11-0455",-0.092,-0.039,-0.122,-0.022,0.007
"chr11-0456","chr11",60225001,60300000,"chr11-0456",-0.048,0.08,-0.078,0,-0.071
"chr11-0457","chr11",60300001,60450000,"chr11-0457",-0.005,0.076,-0.013,-0.01,-0.101
"chr11-0458","chr11",60450001,60525000,"chr11-0458",-0.099,-0.113,-0.184,-0.092,-0.113
"chr11-0459","chr11",60525001,60600000,"chr11-0459",0.011,-0.04,0.031,-0.008,-0.004
"chr11-0460","chr11",60600001,60675000,"chr11-0460",-0.025,-0.073,-0.05,-0.014,-0.11
"chr11-0461","chr11",60675001,60750000,"chr11-0461",0.002,-0.001,0.005,0.009,-0.007
"chr11-0462","chr11",60750001,60825000,"chr11-0462",0.015,-0.046,0.043,-0.023,0.017
"chr11-0463","chr11",60825001,60900000,"chr11-0463",0.095,-0.054,-0.005,-0.054,-0.111
"chr11-0464","chr11",60900001,60975000,"chr11-0464",-0.018,0.05,-0.009,0.043,0.128
"chr11-0465","chr11",60975001,61050000,"chr11-0465",0.167,0.078,0.184,0.146,0.148
"chr11-0466","chr11",61050001,61125000,"chr11-0466",0.07,0.055,0.085,0.113,0.12
"chr11-0467","chr11",61125001,61200000,"chr11-0467",0.042,0.03,0.1,0.057,0.093
"chr11-0468","chr11",61200001,61275000,"chr11-0468",0.039,-0.039,0.068,-0.002,-0.047
"chr11-0469","chr11",61275001,61350000,"chr11-0469",0.077,0.011,0.05,0.02,-0.049
"chr11-0470","chr11",61350001,61425000,"chr11-0470",0.031,-0.109,-0.018,-0.101,-0.185
"chr11-0471","chr11",61425001,61500000,"chr11-0471",0.061,-0.022,0.026,-0.045,-0.171
"chr11-0472","chr11",61500001,61575000,"chr11-0472",0.074,-0.037,0.058,-0.025,-0.14
"chr11-0473","chr11",61575001,61650000,"chr11-0473",0.057,0.028,0.107,0.044,0.003
"chr11-0474","chr11",61650001,61725000,"chr11-0474",0.046,-0.079,0.056,0.017,-0.045
"chr11-0475","chr11",61725001,61800000,"chr11-0475",0.072,0.052,0.153,0.119,0.06
"chr11-0476","chr11",61800001,61875000,"chr11-0476",-0.047,-0.028,-0.085,0.017,0.118
"chr11-0477","chr11",61875001,61950000,"chr11-0477",0.097,0.014,0.122,0.087,0.048
"chr11-0478","chr11",61950001,62025000,"chr11-0478",-0.026,-0.069,-0.046,-0.048,-0.127
"chr11-0479","chr11",62025001,62100000,"chr11-0479",-0.045,-0.009,-0.053,0.049,0.075
"chr11-0480","chr11",62100001,62175000,"chr11-0480",0.062,0.066,0.129,0.124,0.185
"chr11-0481","chr11",62175001,62250000,"chr11-0481",0.102,0.067,0.215,0.191,0.297
"chr11-0482","chr11",62250001,62325000,"chr11-0482",0.161,0.018,0.151,0.092,0.005
"chr11-0483","chr11",62325001,62400000,"chr11-0483",0.103,0.019,0.111,0.055,0.009
"chr11-0484","chr11",62400001,62475000,"chr11-0484",0.084,0.01,0.106,0.055,-0.026
"chr11-0485","chr11",62475001,62550000,"chr11-0485",0.101,-0.027,0.127,0.097,0.095
"chr11-0486","chr11",62550001,62625000,"chr11-0486",0.037,0.013,0.084,0.005,-0.02
"chr11-0487","chr11",62625001,62700000,"chr11-0487",0.064,-0.063,0.044,-0.058,-0.079
"chr11-0488","chr11",62700001,62775000,"chr11-0488",0.003,-0.056,0.023,0.029,0.009
"chr11-0489","chr11",62775001,62850000,"chr11-0489",0.03,-0.129,-0.013,-0.177,-0.204
"chr11-0490","chr11",62850001,63000000,"chr11-0490",-0.213,-0.069,-0.205,-0.096,-0.065
"chr11-0491","chr11",63000001,63225000,"chr11-0491",-0.15,-0.066,-0.09,-0.141,-0.118
"chr11-0492","chr11",63225001,63300000,"chr11-0492",0.002,-0.041,0.02,-0.051,0.006
"chr11-0493","chr11",63300001,63375000,"chr11-0493",0.031,-0.026,0.049,0.089,0.172
"chr11-0494","chr11",63375001,63450000,"chr11-0494",0.044,0.09,0.16,0.118,0.159
"chr11-0495","chr11",63450001,63600000,"chr11-0495",0.077,0.106,0.197,0.137,0.167
"chr11-0496","chr11",63600001,63675000,"chr11-0496",0.088,0.117,0.18,0.152,0.143
"chr11-0497","chr11",63675001,63750000,"chr11-0497",0.068,0.034,0.163,0.065,-0.02
"chr11-0498","chr11",63750001,63825000,"chr11-0498",0.096,0.102,0.195,0.167,0.106
"chr11-0499","chr11",63825001,63900000,"chr11-0499",0.082,-0.021,0.076,0.013,-0.092
"chr11-0500","chr11",63900001,63975000,"chr11-0500",0.117,0.037,0.172,0.105,0.063
"chr11-0501","chr11",63975001,64050000,"chr11-0501",0.134,0.019,0.205,0.067,-0.047
"chr11-0502","chr11",64050001,64125000,"chr11-0502",0.097,0.067,0.2,0.118,0.012
"chr11-0503","chr11",64125001,64200000,"chr11-0503",0.068,0.01,0.153,0.059,0.013
"chr11-0504","chr11",64200001,64275000,"chr11-0504",0.025,-0.067,-0.035,-0.022,-0.036
"chr11-0505","chr11",64275001,64350000,"chr11-0505",0.075,0.002,0.021,0.016,-0.05
"chr11-0506","chr11",64350001,64425000,"chr11-0506",0.072,-0.013,0.074,0.023,-0.038
"chr11-0507","chr11",64425001,64500000,"chr11-0507",0.097,0.059,0.157,0.086,0.085
"chr11-0508","chr11",64500001,64575000,"chr11-0508",0.15,0.041,0.141,0.106,0.021
"chr11-0509","chr11",64575001,64650000,"chr11-0509",0.086,0.025,0.133,0.055,0.015
"chr11-0510","chr11",64650001,64725000,"chr11-0510",0.08,-0.061,0.069,-0.015,-0.067
"chr11-0511","chr11",64725001,64800000,"chr11-0511",0.069,0.018,0.07,0.036,0.082
"chr11-0512","chr11",64800001,64875000,"chr11-0512",0.07,0.002,0.084,0.042,-0.009
"chr11-0513","chr11",64875001,64950000,"chr11-0513",0.057,0.021,0.135,0.041,-0.068
"chr11-0514","chr11",64950001,65025000,"chr11-0514",0.161,0.068,0.18,0.141,0.04
"chr11-0515","chr11",65025001,65100000,"chr11-0515",-0.019,-0.078,0.02,-0.043,-0.065
"chr11-0516","chr11",65100001,65175000,"chr11-0516",0.085,0.075,0.17,0.079,0.058
"chr11-0517","chr11",65175001,65250000,"chr11-0517",0.097,0.044,0.123,0.051,0.008
"chr11-0518","chr11",65250001,65325000,"chr11-0518",0.111,0.091,0.211,0.128,0.131
"chr11-0519","chr11",65325001,65400000,"chr11-0519",0.107,0.037,0.16,0.046,-0.038
"chr11-0520","chr11",65400001,65475000,"chr11-0520",0.058,-0.029,0.158,-0.023,-0.09
"chr11-0521","chr11",65475001,65550000,"chr11-0521",0.085,0.054,0.203,0.084,0.064
"chr11-0522","chr11",65550001,65625000,"chr11-0522",0.081,0.045,0.116,0.061,-0.028
"chr11-0523","chr11",65625001,65700000,"chr11-0523",0.079,-0.037,0.124,0.045,-0.052
"chr11-0524","chr11",65700001,65775000,"chr11-0524",0.075,0.022,0.081,0.033,0.052
"chr11-0525","chr11",65775001,65850000,"chr11-0525",0.078,0.062,0.126,0.086,0.071
"chr11-0526","chr11",65850001,65925000,"chr11-0526",0.054,0.121,0.167,0.301,0.467
"chr11-0527","chr11",65925001,66000000,"chr11-0527",0.083,0.129,0.139,0.178,0.239
"chr11-0528","chr11",66000001,66075000,"chr11-0528",0.048,-0.03,0.122,0.022,-0.061
"chr11-0529","chr11",66075001,66150000,"chr11-0529",0.097,0.039,0.16,0.077,-0.024
"chr11-0530","chr11",66150001,66225000,"chr11-0530",0.045,-0.041,0.08,-0.002,-0.119
"chr11-0531","chr11",66225001,66300000,"chr11-0531",0.045,-0.025,0.114,0.056,0.011
"chr11-0532","chr11",66300001,66375000,"chr11-0532",0.081,-0.004,0.138,0.006,-0.107
"chr11-0533","chr11",66375001,66450000,"chr11-0533",0.06,0.049,0.081,0.017,-0.031
"chr11-0534","chr11",66450001,66600000,"chr11-0534",0.054,0.023,0.109,0.108,0.134
"chr11-0535","chr11",66600001,66675000,"chr11-0535",0.087,0.049,0.143,0.075,-0.014
"chr11-0536","chr11",66675001,66750000,"chr11-0536",0.039,0.063,0.1,0.107,0.103
"chr11-0537","chr11",66750001,66825000,"chr11-0537",0.02,-0.018,0.106,0.03,0.025
"chr11-0538","chr11",66825001,66900000,"chr11-0538",0.131,0.004,0.123,0.18,0.167
"chr11-0539","chr11",66900001,66975000,"chr11-0539",0.101,0.252,0.254,0.209,0.479
"chr11-0540","chr11",66975001,67050000,"chr11-0540",0.103,0.044,0.109,-0.023,-0.032
"chr11-0541","chr11",67050001,67125000,"chr11-0541",0.073,0.056,0.207,0.1,-0.013
"chr11-0542","chr11",67125001,67200000,"chr11-0542",0.063,0.018,0.159,0.094,0
"chr11-0543","chr11",67200001,67275000,"chr11-0543",0.111,0.097,0.216,0.144,0.042
"chr11-0544","chr11",67275001,67350000,"chr11-0544",0.133,0.089,0.205,0.174,0.078
"chr11-0545","chr11",67350001,67425000,"chr11-0545",0.102,-0.01,0.139,0.013,-0.022
"chr11-0546","chr11",67425001,67500000,"chr11-0546",-0.011,-0.118,-0.059,-0.176,-0.159
"chr11-0547","chr11",67500001,67575000,"chr11-0547",0.029,-0.078,0.126,0.116,-0.032
"chr11-0548","chr11",67575001,67725000,"chr11-0548",0.072,0.047,0.09,0.032,0.001
"chr11-0549","chr11",67725001,67800000,"chr11-0549",0.063,-0.056,0.079,-0.021,-0.105
"chr11-0550","chr11",67800001,67875000,"chr11-0550",0.102,0.109,0.126,0.075,-0.024
"chr11-0551","chr11",67875001,67950000,"chr11-0551",-0.015,0.143,0.172,0.182,0.129
"chr11-0552","chr11",67950001,68025000,"chr11-0552",0.147,0.178,0.292,0.292,0.32
"chr11-0553","chr11",68025001,68100000,"chr11-0553",0.109,0.04,0.145,0.052,-0.017
"chr11-0554","chr11",68100001,68175000,"chr11-0554",0.163,0.067,0.146,0.104,0.047
"chr11-0555","chr11",68175001,68250000,"chr11-0555",0.068,0.015,0.097,0.047,0.011
"chr11-0556","chr11",68250001,68325000,"chr11-0556",0.239,0.244,0.302,0.427,0.57
"chr11-0557","chr11",68325001,68400000,"chr11-0557",0.13,0.217,0.139,0.243,0.23
"chr11-0558","chr11",68400001,68475000,"chr11-0558",0.061,0.014,0.086,0.099,0.063
"chr11-0559","chr11",68475001,68550000,"chr11-0559",0.098,0.088,0.157,0.185,0.236
"chr11-0560","chr11",68550001,68625000,"chr11-0560",0.131,0.089,0.19,0.187,0.171
"chr11-0561","chr11",68625001,68700000,"chr11-0561",0.035,-0.017,0.012,0.052,0.065
"chr11-0562","chr11",68700001,68775000,"chr11-0562",0.108,-0.012,0.049,0.023,-0.08
"chr11-0563","chr11",68775001,68850000,"chr11-0563",0.105,-0.044,0.154,-0.03,-0.218
"chr11-0564","chr11",68850001,68925000,"chr11-0564",0.098,-0.051,0.034,0.014,-0.054
"chr11-0565","chr11",68925001,69000000,"chr11-0565",0.019,-0.045,0.011,-0.067,-0.099
"chr11-0566","chr11",69000001,69089801,"chr11-0566",0.016,-0.118,-0.089,-0.089,-0.129
"chr11-0567","chr11",69139802,69225000,"chr11-0567",0.02,-0.059,-0.023,-0.005,-0.119
"chr11-0568","chr11",69225001,69300000,"chr11-0568",0.036,-0.01,0.012,0.052,-0.036
"chr11-0569","chr11",69300001,69375000,"chr11-0569",0.057,-0.021,-0.047,0.044,-0.061
"chr11-0570","chr11",69375001,69450000,"chr11-0570",0.087,0.061,0.011,0.056,0.085
"chr11-0571","chr11",69450001,69525000,"chr11-0571",0.099,0.052,0.145,0.093,0.027
"chr11-0572","chr11",69525001,69600000,"chr11-0572",0.054,-0.037,0.108,0.059,0.015
"chr11-0573","chr11",69600001,69675000,"chr11-0573",0.031,0.005,0.118,0.048,-0.003
"chr11-0574","chr11",69675001,69724695,"chr11-0574",0.005,-0.069,-0.08,-0.076,-0.217
"chr11-0575","chr11",69774696,69825000,"chr11-0575",0.07,-0.028,0.031,0.02,-0.045
"chr11-0576","chr11",69825001,69900000,"chr11-0576",0.049,-0.07,-0.063,0.036,0.082
"chr11-0577","chr11",69900001,69975000,"chr11-0577",0.058,-0.07,0.016,-0.021,-0.112
"chr11-0578","chr11",69975001,70050000,"chr11-0578",0.091,0.006,0.108,0.075,0.029
"chr11-0579","chr11",70050001,70125000,"chr11-0579",0.079,0.066,0.187,0.15,0.152
"chr11-0580","chr11",70125001,70200000,"chr11-0580",0.069,0.097,0.038,0.134,0.246
"chr11-0581","chr11",70200001,70275000,"chr11-0581",0.057,0.055,0.083,0.083,0.146
"chr11-0582","chr11",70275001,70350000,"chr11-0582",0.052,0.008,0.04,0.026,-0.025
"chr11-0583","chr11",70350001,70425000,"chr11-0583",0.056,-0.069,0,-0.081,-0.199
"chr11-0584","chr11",70425001,70500000,"chr11-0584",0.014,-0.055,-0.02,-0.025,-0.091
"chr11-0585","chr11",70500001,70575000,"chr11-0585",0.001,-0.108,-0.077,-0.09,-0.193
"chr11-0586","chr11",70575001,70650000,"chr11-0586",-0.001,-0.095,-0.025,-0.109,-0.246
"chr11-0587","chr11",70650001,70725000,"chr11-0587",0.066,-0.052,0.038,0.011,-0.048
"chr11-0588","chr11",70725001,70800000,"chr11-0588",0.075,0.035,0.03,0.034,0.1
"chr11-0589","chr11",70800001,70875000,"chr11-0589",0.044,-0.008,0.028,0.062,-0.007
"chr11-0590","chr11",70875001,70950000,"chr11-0590",-0.009,-0.04,-0.039,-0.027,0.007
"chr11-0591","chr11",70950001,71025000,"chr11-0591",-0.007,-0.071,0.033,0.003,-0.073
"chr11-0592","chr11",71025001,71100000,"chr11-0592",-0.017,-0.106,-0.058,-0.103,-0.229
"chr11-0593","chr11",71100001,71175000,"chr11-0593",-0.023,-0.03,-0.004,-0.06,-0.063
"chr11-0594","chr11",71175001,71250000,"chr11-0594",0.069,-0.027,0.067,-0.009,-0.043
"chr11-0595","chr11",71250001,71325000,"chr11-0595",-0.067,-0.122,-0.057,-0.119,-0.136
"chr11-0596","chr11",71325001,71400000,"chr11-0596",-0.114,-0.017,-0.1,-0.024,-0.201
"chr11-0597","chr11",71400001,71475000,"chr11-0597",0.035,0.07,-0.001,0.032,0.013
"chr11-0598","chr11",71475001,71550000,"chr11-0598",-0.036,0,-0.047,-0.063,0.031
"chr11-0599","chr11",71550001,71625000,"chr11-0599",-0.063,-0.104,-0.12,-0.141,-0.063
"chr11-0600","chr11",71625001,71700000,"chr11-0600",-0.074,-0.129,-0.137,-0.017,0
"chr11-0601","chr11",71700001,71775000,"chr11-0601",0.035,-0.01,0.029,0.039,-0.08
"chr11-0602","chr11",71775001,71850000,"chr11-0602",-0.041,-0.102,-0.067,-0.04,-0.05
"chr11-0603","chr11",71850001,71925000,"chr11-0603",0.049,0.046,0.061,0.167,0.186
"chr11-0604","chr11",71925001,72000000,"chr11-0604",0.106,0.028,0.162,0.097,0.121
"chr11-0605","chr11",72000001,72075000,"chr11-0605",0.032,0.003,-0.021,0.055,0.029
"chr11-0606","chr11",72075001,72150000,"chr11-0606",0.006,0.007,0.057,0.084,0.089
"chr11-0607","chr11",72150001,72300000,"chr11-0607",-0.012,0.006,-0.041,0.075,0.007
"chr11-0608","chr11",72300001,72375000,"chr11-0608",-0.009,-0.027,0.008,0.014,-0.049
"chr11-0609","chr11",72375001,72450000,"chr11-0609",0.064,-0.101,0.002,-0.025,-0.06
"chr11-0610","chr11",72450001,72525000,"chr11-0610",0.02,-0.049,0.064,-0.035,-0.104
"chr11-0611","chr11",72525001,72600000,"chr11-0611",0.018,-0.046,0.132,0.036,0.014
"chr11-0612","chr11",72600001,72825000,"chr11-0612",0.19,0.209,0.149,0.281,0.468
"chr11-0613","chr11",72825001,72900000,"chr11-0613",0.012,-0.027,0.019,0.05,-0.027
"chr11-0614","chr11",72900001,72975000,"chr11-0614",0.016,-0.047,0.021,-0.052,-0.016
"chr11-0615","chr11",72975001,73050000,"chr11-0615",0.007,-0.076,0.023,-0.075,-0.108
"chr11-0616","chr11",73050001,73125000,"chr11-0616",0.06,-0.064,0.072,-0.011,-0.09
"chr11-0617","chr11",73125001,73275000,"chr11-0617",-0.031,-0.008,-0.032,-0.016,-0.001
"chr11-0618","chr11",73275001,73350000,"chr11-0618",0.003,0.118,0.109,0.18,0.188
"chr11-0619","chr11",73350001,73425000,"chr11-0619",0.056,-0.044,-0.032,0.019,-0.015
"chr11-0620","chr11",73425001,73500000,"chr11-0620",0.012,0.035,0.104,0.119,0.179
"chr11-0621","chr11",73500001,73650000,"chr11-0621",0.068,0.087,0.139,0.126,0.238
"chr11-0622","chr11",73650001,73725000,"chr11-0622",0.006,-0.024,0.008,0.029,0.023
"chr11-0623","chr11",73725001,73875000,"chr11-0623",-0.117,-0.053,-0.101,-0.059,-0.01
"chr11-0624","chr11",73875001,73950000,"chr11-0624",-0.093,-0.209,-0.088,-0.228,-0.138
"chr11-0625","chr11",73950001,74025000,"chr11-0625",-0.063,-0.063,-0.072,-0.095,0.038
"chr11-0626","chr11",74025001,74175000,"chr11-0626",-0.064,-0.05,-0.052,-0.004,0.028
"chr11-0627","chr11",74175001,74250000,"chr11-0627",0.03,0.004,0.099,0.045,0.071
"chr11-0628","chr11",74250001,74325000,"chr11-0628",0.01,0.008,0.02,-0.029,0.037
"chr11-0629","chr11",74325001,74400000,"chr11-0629",0.067,0.015,-0.019,-0.061,-0.163
"chr11-0630","chr11",74400001,74475000,"chr11-0630",-0.022,-0.037,0.045,0.006,0.037
"chr11-0631","chr11",74475001,74625000,"chr11-0631",-0.122,0.034,-0.121,-0.01,-0.012
"chr11-0632","chr11",74625001,74700000,"chr11-0632",-0.085,-0.07,-0.053,-0.04,-0.049
"chr11-0633","chr11",74700001,74850000,"chr11-0633",-0.053,0.043,-0.05,0.047,0.007
"chr11-0634","chr11",74850001,74925000,"chr11-0634",0.03,-0.066,0.009,-0.043,-0.066
"chr11-0635","chr11",74925001,75000000,"chr11-0635",-0.066,-0.058,-0.019,-0.01,-0.016
"chr11-0636","chr11",75000001,75075000,"chr11-0636",0.069,-0.049,0.066,0.073,0.027
"chr11-0637","chr11",75075001,75150000,"chr11-0637",-0.027,-0.031,0.032,0.061,0.053
"chr11-0638","chr11",75150001,75225000,"chr11-0638",-0.013,-0.076,-0.031,-0.091,-0.163
"chr11-0639","chr11",75225001,75300000,"chr11-0639",0.059,-0.001,0.063,0.048,0.017
"chr11-0640","chr11",75300001,75375000,"chr11-0640",-0.046,-0.009,-0.143,-0.068,-0.014
"chr11-0641","chr11",75375001,75450000,"chr11-0641",-0.002,0.034,0.059,0.028,0.077
"chr11-0642","chr11",75450001,75525000,"chr11-0642",-0.052,-0.057,-0.058,-0.035,-0.072
"chr11-0643","chr11",75525001,75600000,"chr11-0643",0.106,-0.043,0.169,0.104,0.152
"chr11-0644","chr11",75600001,75675000,"chr11-0644",-0.048,0.031,-0.166,0.038,0.086
"chr11-0645","chr11",75675001,75825000,"chr11-0645",-0.141,-0.023,-0.104,0.01,0.104
"chr11-0646","chr11",75825001,75900000,"chr11-0646",0.07,0.068,0.016,0.075,0.028
"chr11-0647","chr11",75900001,75975000,"chr11-0647",0.028,-0.14,0.061,-0.041,-0.133
"chr11-0648","chr11",75975001,76050000,"chr11-0648",-0.011,-0.09,-0.053,-0.002,-0.153
"chr11-0649","chr11",76050001,76125000,"chr11-0649",0.003,-0.008,0.037,0.011,0.039
"chr11-0650","chr11",76125001,76200000,"chr11-0650",-0.081,-0.168,-0.113,-0.267,-0.236
"chr11-0651","chr11",76200001,76275000,"chr11-0651",0.104,0.056,0.041,0.149,0.362
"chr11-0652","chr11",76275001,76350000,"chr11-0652",-0.008,-0.098,-0.099,-0.046,-0.025
"chr11-0653","chr11",76350001,76425000,"chr11-0653",-0.007,-0.073,0.008,-0.064,-0.113
"chr11-0654","chr11",76425001,76500000,"chr11-0654",0.008,-0.08,0.042,-0.034,-0.039
"chr11-0655","chr11",76500001,76575000,"chr11-0655",-0.115,-0.066,-0.104,-0.072,-0.065
"chr11-0656","chr11",76575001,76725000,"chr11-0656",-0.155,-0.139,-0.075,-0.106,0.048
"chr11-0657","chr11",76725001,76800000,"chr11-0657",0.038,0.006,0.072,0.068,0.074
"chr11-0658","chr11",76800001,76875000,"chr11-0658",0.019,-0.062,-0.005,-0.027,-0.114
"chr11-0659","chr11",76875001,76950000,"chr11-0659",0.069,-0.069,0,-0.023,-0.149
"chr11-0660","chr11",76950001,77025000,"chr11-0660",0.011,0.167,0.084,0.103,0.278
"chr11-0661","chr11",77025001,77100000,"chr11-0661",-0.041,0.008,-0.049,0.037,-0.017
"chr11-0662","chr11",77100001,77175000,"chr11-0662",0.021,0.073,0.063,0.179,0.185
"chr11-0663","chr11",77175001,77250000,"chr11-0663",0.02,0.101,0.11,0.208,0.282
"chr11-0664","chr11",77250001,77325000,"chr11-0664",-0.018,-0.11,0.102,0.019,0.089
"chr11-0665","chr11",77325001,77400000,"chr11-0665",0.064,-0.003,0.167,0.105,0.072
"chr11-0666","chr11",77400001,77475000,"chr11-0666",0.126,0.222,0.198,0.219,0.5
"chr11-0667","chr11",77475001,77550000,"chr11-0667",0.147,0.102,0.255,0.188,0.202
"chr11-0668","chr11",77550001,77700000,"chr11-0668",0.072,0.089,0.161,0.159,0.371
"chr11-0669","chr11",77700001,77775000,"chr11-0669",0.027,-0.025,0.077,0.079,0.093
"chr11-0670","chr11",77775001,77850000,"chr11-0670",0.046,0.029,0.101,0.111,0.2
"chr11-0671","chr11",77850001,77925000,"chr11-0671",0.012,-0.023,-0.001,0.017,-0.01
"chr11-0672","chr11",77925001,78000000,"chr11-0672",0.02,-0.043,-0.105,0.02,0.079
"chr11-0673","chr11",78000001,78075000,"chr11-0673",0.071,0.105,0.095,0.232,0.282
"chr11-0674","chr11",78075001,78225000,"chr11-0674",-0.016,0.016,-0.049,0.098,0.055
"chr11-0675","chr11",78225001,78300000,"chr11-0675",-0.004,-0.003,0.054,0,0.041
"chr11-0676","chr11",78300001,78450000,"chr11-0676",-0.049,-0.097,-0.092,-0.094,-0.121
"chr11-0677","chr11",78450001,78525000,"chr11-0677",-0.148,-0.056,-0.145,-0.058,-0.173
"chr11-0678","chr11",78525001,78600000,"chr11-0678",0.004,0.092,0.005,0.024,0.044
"chr11-0679","chr11",78600001,78675000,"chr11-0679",-0.043,0.062,-0.035,0.025,-0.026
"chr11-0680","chr11",78675001,78825000,"chr11-0680",-0.132,-0.104,-0.156,-0.062,-0.141
"chr11-0681","chr11",78825001,78975000,"chr11-0681",0.012,-0.002,-0.03,0.113,0.132
"chr11-0682","chr11",78975001,79125000,"chr11-0682",-0.034,0.024,-0.039,0.077,0.095
"chr11-0683","chr11",79125001,79200000,"chr11-0683",0.026,-0.043,0.064,0.011,-0.018
"chr11-0684","chr11",79200001,80100000,"chr11-0684",-0.033,0.027,-0.136,-0.049,0.049
"chr11-0685","chr11",80100001,80550000,"chr11-0685",-0.164,-0.05,-0.168,-0.065,-0.023
"chr11-0686","chr11",80550001,81450000,"chr11-0686",-0.145,-0.103,-0.158,-0.109,-0.039
"chr11-0687","chr11",81450001,82050000,"chr11-0687",-0.047,0.081,0.069,-0.034,0.051
"chr11-0688","chr11",82050001,82425000,"chr11-0688",-0.073,0.019,-0.167,-0.155,-0.113
